CustomerID,Churn_probability,Action,Contract,Internet Service,Tenure Months,Monthly Charges,Payment Method
7838-LAZFO,0.34023141411817853,Theo dõi,One year,DSL,45,78.8,Bank transfer (automatic)
3649-JPUGY,0.33977474198193625,Theo dõi,Two year,DSL,72,88.6,Bank transfer (automatic)
4700-UBQMV,0.3395901530964862,Theo dõi,One year,DSL,21,75.9,Bank transfer (automatic)
1023-BQXZE,0.33936736284280306,Theo dõi,Two year,DSL,57,74.35,Bank transfer (automatic)
4160-AMJTL,0.338973019531043,Theo dõi,Month-to-month,No,8,19.65,Electronic check
9330-DHBFL,0.33884197826800866,Theo dõi,One year,DSL,23,66.25,Mailed check
6461-PPAXN,0.33869391534790727,Theo dõi,One year,DSL,35,54.95,Bank transfer (automatic)
7663-CUXZB,0.33840683894067686,Theo dõi,Two year,Fiber optic,59,113.75,Electronic check
2834-JKOOW,0.33808930265172465,Theo dõi,One year,DSL,15,45.9,Mailed check
0121-SNYRK,0.33765750776546777,Theo dõi,One year,DSL,50,35.4,Mailed check
2245-ADZFJ,0.33733915899651346,Theo dõi,Two year,DSL,31,80.55,Bank transfer (automatic)
5018-LXQQG,0.33693272415387376,Theo dõi,Month-to-month,DSL,30,66.3,Bank transfer (automatic)
8782-NUUOL,0.336928837078929,Theo dõi,One year,DSL,60,79.0,Mailed check
1936-UAFEH,0.33659458102339523,Theo dõi,Two year,Fiber optic,68,110.25,Credit card (automatic)
0106-UGRDO,0.33628589711098966,Theo dõi,Two year,Fiber optic,69,116.0,Electronic check
0866-QLSIR,0.3359411890895215,Theo dõi,One year,DSL,34,64.4,Mailed check
1855-CFULU,0.3352559891313437,Theo dõi,Month-to-month,No,4,20.05,Mailed check
8809-XKHMD,0.3349660393367539,Theo dõi,Two year,Fiber optic,72,100.55,Bank transfer (automatic)
5473-KHBPS,0.334461186589593,Theo dõi,One year,Fiber optic,52,95.7,Credit card (automatic)
0980-FEXWF,0.3344501451108185,Theo dõi,One year,DSL,26,50.35,Mailed check
0707-HOVVN,0.3343567265583996,Theo dõi,Two year,DSL,70,75.5,Bank transfer (automatic)
4560-WQAQW,0.3331403436057503,Theo dõi,One year,DSL,59,68.7,Bank transfer (automatic)
6064-ZATLR,0.3328955162833771,Theo dõi,Two year,DSL,27,52.85,Bank transfer (automatic)
4500-HKANN,0.33288610173162864,Theo dõi,Two year,DSL,23,59.7,Mailed check
4693-VWVBO,0.33283805047625026,Theo dõi,Month-to-month,No,3,19.55,Electronic check
2969-WGHQO,0.33273439527868043,Theo dõi,One year,DSL,7,69.45,Electronic check
7520-HQWJU,0.33199598080193765,Theo dõi,Month-to-month,DSL,66,67.45,Bank transfer (automatic)
6681-ZSEXG,0.33199580031958287,Theo dõi,Two year,DSL,56,59.5,Credit card (automatic)
9715-WZCLW,0.3316881225968838,Theo dõi,Two year,Fiber optic,71,97.2,Electronic check
9610-WCESF,0.3312891552972808,Theo dõi,Two year,DSL,67,43.9,Electronic check
9359-UGBTK,0.33097039885206925,Theo dõi,One year,DSL,67,72.35,Bank transfer (automatic)
5893-PYOLZ,0.3306864681180226,Theo dõi,Two year,DSL,56,81.8,Credit card (automatic)
1090-ESELR,0.33057208925774567,Theo dõi,Two year,Fiber optic,72,105.5,Bank transfer (automatic)
6919-ELBGL,0.330208978008479,Theo dõi,Two year,Fiber optic,72,114.95,Bank transfer (automatic)
0377-JBKKT,0.3299878153687849,Theo dõi,Month-to-month,DSL,22,57.95,Mailed check
5566-SOEZD,0.32979797320006504,Theo dõi,One year,Fiber optic,27,80.65,Credit card (automatic)
2408-PSJVE,0.3294433503468415,Theo dõi,Month-to-month,DSL,44,61.9,Mailed check
4419-UJMUS,0.32928417345069616,Theo dõi,Two year,Fiber optic,69,99.35,Electronic check
5574-NXZIU,0.32891722998600265,Theo dõi,Two year,Fiber optic,63,109.2,Credit card (automatic)
1087-UDSIH,0.32879620724170955,Theo dõi,Month-to-month,No,3,19.6,Mailed check
1265-HVPZB,0.32841436116508577,Theo dõi,One year,DSL,59,66.4,Credit card (automatic)
6194-HBGQN,0.32834490946102085,Theo dõi,One year,DSL,51,81.15,Credit card (automatic)
0076-LVEPS,0.3282549138745566,Theo dõi,Month-to-month,DSL,29,45.0,Mailed check
7971-HLVXI,0.3271781464203447,Theo dõi,Two year,Fiber optic,72,84.5,Credit card (automatic)
3594-IVHJZ,0.3269035990598556,Theo dõi,Month-to-month,No,2,20.45,Mailed check
0230-UBYPQ,0.3268054085556934,Theo dõi,One year,DSL,63,36.1,Bank transfer (automatic)
7338-ERIVA,0.32667180724448214,Theo dõi,One year,DSL,39,45.05,Bank transfer (automatic)
4396-KLSEH,0.3263277829271983,Theo dõi,Month-to-month,No,4,19.85,Electronic check
4973-RLZVI,0.32487290964333193,Theo dõi,One year,DSL,30,74.65,Credit card (automatic)
1051-GEJLJ,0.3241891098555287,Theo dõi,Month-to-month,No,2,19.5,Mailed check
2368-GAKKQ,0.32336564422477165,Theo dõi,Two year,Fiber optic,70,113.65,Bank transfer (automatic)
5170-PTRKA,0.3231365881897238,Theo dõi,One year,DSL,49,35.8,Credit card (automatic)
5014-WUQMG,0.3220982276832607,Theo dõi,One year,Fiber optic,47,96.1,Electronic check
6322-HRPFA,0.32198460597369555,Theo dõi,Month-to-month,DSL,49,59.6,Credit card (automatic)
8024-XNAFQ,0.3219434947058791,Theo dõi,Two year,Fiber optic,72,107.4,Bank transfer (automatic)
2388-LAESQ,0.3218139081326946,Theo dõi,Two year,Fiber optic,72,114.85,Bank transfer (automatic)
3090-QFUVD,0.32051223974494314,Theo dõi,Month-to-month,No,1,20.3,Credit card (automatic)
4737-HOBAX,0.32027610909052284,Theo dõi,Two year,DSL,63,79.8,Credit card (automatic)
9788-YTFGE,0.31956002113093906,Theo dõi,Month-to-month,No,7,19.95,Mailed check
3489-VSFRD,0.319419734678965,Theo dõi,One year,DSL,56,60.25,Credit card (automatic)
9919-FZDED,0.3193601860185193,Theo dõi,Two year,DSL,72,84.1,Credit card (automatic)
5702-KVQRD,0.31935626076335066,Theo dõi,Two year,DSL,71,82.55,Electronic check
1386-ZIKUV,0.31877973410586824,Theo dõi,Month-to-month,No,7,18.95,Mailed check
6184-DYUOB,0.3183183832482439,Theo dõi,Month-to-month,No,3,19.6,Mailed check
2700-LUEVA,0.3174708169042327,Theo dõi,Month-to-month,No,1,20.75,Credit card (automatic)
1139-WUOAH,0.31736861219709045,Theo dõi,Two year,DSL,57,53.35,Credit card (automatic)
4702-HDRKD,0.31702457321121036,Theo dõi,One year,DSL,67,49.35,Bank transfer (automatic)
1131-SUEKT,0.31615714993909866,Theo dõi,One year,Fiber optic,61,98.45,Bank transfer (automatic)
6242-SGYTS,0.31550813589779964,Theo dõi,One year,Fiber optic,62,94.95,Credit card (automatic)
6685-GBWJZ,0.31536448536330797,Theo dõi,One year,DSL,63,70.8,Credit card (automatic)
5820-PTRYM,0.3149002619646424,Theo dõi,One year,DSL,56,68.45,Credit card (automatic)
0743-HRVFF,0.31430785102937664,Theo dõi,One year,DSL,51,56.15,Electronic check
1784-BXEFA,0.31420541087081644,Theo dõi,Month-to-month,No,10,20.55,Mailed check
2839-RFSQE,0.3136726747302597,Theo dõi,Month-to-month,No,2,20.65,Mailed check
4376-KFVRS,0.31344984813140153,Theo dõi,Two year,Fiber optic,72,114.05,Credit card (automatic)
0178-CIIKR,0.31315885016111694,Theo dõi,Month-to-month,No,3,19.95,Mailed check
3301-VKTGC,0.31281917641000123,Theo dõi,One year,Fiber optic,68,85.5,Bank transfer (automatic)
9298-WGMRW,0.3125278374854994,Theo dõi,Two year,Fiber optic,72,115.5,Bank transfer (automatic)
9025-ZRPVR,0.312047377544231,Theo dõi,Month-to-month,No,9,18.95,Mailed check
0463-WZZKO,0.3119248862842236,Theo dõi,Month-to-month,No,3,20.75,Credit card (automatic)
5061-PBXFW,0.3113044145813376,Theo dõi,Month-to-month,DSL,32,61.4,Bank transfer (automatic)
2308-STERM,0.31123505085487563,Theo dõi,Month-to-month,No,2,19.4,Mailed check
4541-RMRLG,0.3111924445533644,Theo dõi,Month-to-month,No,7,19.25,Electronic check
5062-CJJKH,0.31051159607737494,Theo dõi,One year,DSL,25,53.65,Mailed check
3694-GLTJM,0.31022911261345976,Theo dõi,Month-to-month,No,5,19.65,Credit card (automatic)
9637-CDTKZ,0.3094832894280701,Theo dõi,Two year,Fiber optic,72,114.1,Credit card (automatic)
8390-FESFV,0.3093091493622531,Theo dõi,Two year,DSL,62,84.5,Bank transfer (automatic)
9986-BONCE,0.3080961524008355,Theo dõi,Month-to-month,No,4,20.95,Bank transfer (automatic)
0816-TSPHQ,0.3079811756471758,Theo dõi,Month-to-month,No,2,20.75,Mailed check
2233-TXSIU,0.30732023227501987,Theo dõi,One year,DSL,17,44.45,Credit card (automatic)
6776-TLWOI,0.3061682023734688,Theo dõi,Month-to-month,No,3,19.85,Mailed check
1385-TQOZW,0.3061267990086296,Theo dõi,Month-to-month,No,9,20.45,Credit card (automatic)
7017-VFULY,0.3051585709788293,Theo dõi,Month-to-month,No,2,20.1,Bank transfer (automatic)
9629-NHXFW,0.3050565811652735,Theo dõi,Month-to-month,No,1,19.4,Mailed check
3847-BAERP,0.3049945691599732,Theo dõi,Month-to-month,No,10,20.9,Mailed check
8053-WWDRO,0.3049560662541794,Theo dõi,Month-to-month,No,6,19.5,Bank transfer (automatic)
2987-BJXIK,0.3047364899024512,Theo dõi,Two year,DSL,70,84.7,Mailed check
6112-KTHFQ,0.30469495959495224,Theo dõi,Month-to-month,No,13,19.3,Mailed check
5850-BDWCY,0.3046712630139216,Theo dõi,Month-to-month,No,6,20.2,Mailed check
2877-VDUER,0.3045986400931386,Theo dõi,One year,DSL,35,40.9,Mailed check
3679-XASPY,0.30372190757058837,Theo dõi,Month-to-month,No,1,19.45,Electronic check
9364-YKUVW,0.3037178774913388,Theo dõi,Month-to-month,No,15,19.8,Mailed check
3571-DPYUH,0.30340127317656373,Theo dõi,One year,Fiber optic,58,94.7,Credit card (automatic)
4304-TSPVK,0.30297218531737097,Theo dõi,Two year,Fiber optic,68,114.9,Bank transfer (automatic)
7322-OCWHC,0.30293022818949705,Theo dõi,Two year,Fiber optic,72,93.05,Bank transfer (automatic)
3096-WPXBT,0.30273847264101733,Theo dõi,One year,Fiber optic,61,100.7,Credit card (automatic)
0254-KCJGT,0.30219395518471875,Theo dõi,One year,DSL,52,81.4,Credit card (automatic)
3161-ONRWK,0.30216570408179844,Theo dõi,One year,DSL,60,65.85,Bank transfer (automatic)
0420-TXVSG,0.3017882943754367,Theo dõi,Two year,DSL,66,66.1,Credit card (automatic)
7854-EKTJL,0.300838525257393,Theo dõi,Month-to-month,No,2,19.6,Electronic check
0661-KBKPA,0.3007547900424569,Theo dõi,One year,DSL,53,78.75,Mailed check
9640-ZSLDC,0.3007433450314294,Theo dõi,One year,DSL,53,60.6,Credit card (automatic)
3675-EQOZA,0.30060783372242206,Theo dõi,Month-to-month,No,5,20.65,Bank transfer (automatic)
3324-OIRTO,0.3003684207878864,Theo dõi,One year,Fiber optic,71,104.65,Bank transfer (automatic)
1036-GUDCL,0.3000995231869019,Theo dõi,Month-to-month,DSL,60,79.05,Credit card (automatic)
5329-KRDTM,0.29967630715899457,Theo dõi,Two year,DSL,72,77.35,Credit card (automatic)
5318-YKDPV,0.2986906550410623,Theo dõi,Two year,DSL,43,79.15,Credit card (automatic)
9256-JTBNZ,0.2985788497519499,Theo dõi,Month-to-month,No,11,20.3,Bank transfer (automatic)
5498-IBWPI,0.2983719646910889,Theo dõi,One year,DSL,66,49.4,Credit card (automatic)
9374-YOLBJ,0.2980342429648304,Theo dõi,Month-to-month,No,1,19.25,Electronic check
4237-CLSMM,0.29794904865527605,Theo dõi,Month-to-month,No,2,20.0,Mailed check
9339-FIIJL,0.2977594991255299,Theo dõi,Two year,DSL,72,85.95,Bank transfer (automatic)
5863-OOKCL,0.29680683626404786,Theo dõi,Month-to-month,No,10,18.85,Mailed check
9968-FFVVH,0.29621493660279485,Theo dõi,One year,DSL,63,68.8,Bank transfer (automatic)
4981-FLTMF,0.2958590941244233,Theo dõi,Month-to-month,DSL,57,65.2,Bank transfer (automatic)
9402-ROUMJ,0.2957140386867793,Theo dõi,One year,Fiber optic,67,100.25,Bank transfer (automatic)
5825-XJOCM,0.29526661277769234,Theo dõi,One year,DSL,48,64.4,Bank transfer (automatic)
9385-NXKDA,0.294809357585316,Theo dõi,Two year,DSL,72,82.65,Credit card (automatic)
9073-ZZIAY,0.29442423467727336,Theo dõi,Two year,DSL,62,86.1,Electronic check
8713-IGZSO,0.2941403728062066,Theo dõi,Month-to-month,No,2,24.85,Mailed check
6967-PEJLL,0.2940459908327028,Theo dõi,One year,DSL,37,40.2,Electronic check
5975-BAICR,0.2937414993406583,Theo dõi,One year,DSL,36,63.7,Credit card (automatic)
2088-IEBAU,0.2936000763036542,Theo dõi,Two year,DSL,68,88.15,Electronic check
6838-HVLXG,0.29352654839865927,Theo dõi,Month-to-month,No,12,20.3,Mailed check
3623-FQBOX,0.29289263172595065,Theo dõi,Month-to-month,No,21,19.95,Mailed check
0379-DJQHR,0.29269033832545005,Theo dõi,Two year,DSL,67,81.35,Credit card (automatic)
6953-PBDIN,0.29142660134579496,Theo dõi,Two year,DSL,70,72.95,Bank transfer (automatic)
6993-YCOBK,0.29103515024637944,Theo dõi,Two year,Fiber optic,60,110.6,Electronic check
0513-RBGPE,0.2905995590732127,Theo dõi,Two year,DSL,37,62.8,Credit card (automatic)
6258-NGCNG,0.29003179756325437,Theo dõi,Month-to-month,No,7,23.5,Mailed check
6119-SPUDB,0.28957093577671533,Theo dõi,Two year,DSL,46,38.25,Mailed check
9367-TCUYN,0.28949946889173245,Theo dõi,Month-to-month,No,12,20.1,Mailed check
3487-EARAT,0.2887016125344727,Theo dõi,One year,DSL,70,74.1,Credit card (automatic)
7359-WWYJV,0.2875902096558387,Theo dõi,Two year,Fiber optic,72,114.45,Credit card (automatic)
5025-GOOKI,0.2873621825505521,Theo dõi,Month-to-month,No,20,18.9,Credit card (automatic)
1729-VLAZJ,0.28610066759299796,Theo dõi,One year,DSL,10,40.25,Mailed check
1063-DHQJF,0.2855022997633747,Theo dõi,Two year,Fiber optic,69,92.15,Mailed check
9962-BFPDU,0.28542353666933323,Theo dõi,Month-to-month,No,1,20.05,Mailed check
5514-YQENT,0.2842906614457666,Theo dõi,Two year,Fiber optic,41,111.15,Electronic check
2958-NHPPS,0.2834727224576703,Theo dõi,Month-to-month,No,23,20.85,Electronic check
4086-ATNFV,0.2827372712220989,Theo dõi,One year,DSL,34,60.8,Mailed check
8457-XIGKN,0.2824938189246593,Theo dõi,Month-to-month,No,20,19.6,Credit card (automatic)
2159-TURXX,0.2821007056163873,Theo dõi,Month-to-month,No,5,20.05,Credit card (automatic)
6061-GWWAV,0.280794946467778,Theo dõi,One year,DSL,41,70.2,Mailed check
7816-VGHTO,0.2789542222797513,Theo dõi,Two year,DSL,6,40.55,Mailed check
7471-MQPOS,0.27738408589265684,Theo dõi,One year,DSL,71,72.9,Bank transfer (automatic)
2428-ZMCTB,0.2769276466810399,Theo dõi,Month-to-month,No,10,19.75,Credit card (automatic)
8780-RSYYU,0.2768782750901719,Theo dõi,Month-to-month,No,25,19.2,Credit card (automatic)
9674-EHPPG,0.27580683677484985,Theo dõi,Two year,DSL,46,40.4,Credit card (automatic)
1218-VKFPE,0.2758007421009443,Theo dõi,Month-to-month,No,12,19.0,Mailed check
4012-YCFAI,0.2743877647993242,Theo dõi,Two year,DSL,60,61.35,Mailed check
7560-QJAVJ,0.2741469693014874,Theo dõi,Two year,DSL,70,79.6,Bank transfer (automatic)
2954-PIBKO,0.2736333282315102,Theo dõi,Two year,DSL,69,64.15,Credit card (automatic)
6848-YLDFR,0.2732586581795344,Theo dõi,One year,DSL,58,75.2,Credit card (automatic)
6374-AFWOX,0.2728432243214285,Theo dõi,Two year,DSL,46,65.65,Mailed check
8181-YHCMF,0.27243559685066454,Theo dõi,Two year,DSL,68,60.3,Credit card (automatic)
5537-UXXVS,0.272194076485454,Theo dõi,Month-to-month,No,20,19.25,Bank transfer (automatic)
4378-MYPGO,0.2718258334220235,Theo dõi,Two year,Fiber optic,68,105.25,Bank transfer (automatic)
3011-WQKSZ,0.2699530061460094,Theo dõi,Month-to-month,No,19,20.0,Electronic check
8690-UPCZI,0.2698320946917523,Theo dõi,One year,DSL,29,69.05,Bank transfer (automatic)
7531-GQHME,0.26949431094684184,Theo dõi,Month-to-month,No,12,20.05,Credit card (automatic)
3400-ESFUW,0.26930276698841593,Theo dõi,Two year,DSL,55,57.55,Bank transfer (automatic)
6374-NTQLP,0.2691938431356727,Theo dõi,Two year,Fiber optic,72,104.1,Credit card (automatic)
1568-BEKZM,0.2691780378127397,Theo dõi,Two year,DSL,70,90.05,Credit card (automatic)
1744-JHKYS,0.2691414146546204,Theo dõi,Month-to-month,No,34,24.7,Electronic check
9372-TXXPS,0.26912273662709024,Theo dõi,Two year,DSL,60,59.85,Bank transfer (automatic)
8626-PTQGE,0.26886119454776725,Theo dõi,Two year,DSL,69,60.05,Bank transfer (automatic)
3429-IFLEM,0.2688271807384447,Theo dõi,Two year,DSL,71,77.35,Credit card (automatic)
5696-CEIQJ,0.26830226056480916,Theo dõi,Two year,Fiber optic,67,103.15,Bank transfer (automatic)
8338-QIUNR,0.2678621592010117,Theo dõi,Two year,DSL,72,66.5,Credit card (automatic)
6288-CHQJB,0.26782073403435797,Theo dõi,Two year,DSL,54,69.95,Bank transfer (automatic)
2990-IAJSV,0.2675533651282392,Theo dõi,Two year,DSL,72,92.0,Bank transfer (automatic)
5468-BPMMO,0.26736144415566776,Theo dõi,Month-to-month,No,46,19.6,Electronic check
8345-MVDYC,0.26734815458423866,Theo dõi,Two year,DSL,45,81.65,Bank transfer (automatic)
2649-HWLYB,0.2672375746208112,Theo dõi,Two year,DSL,65,76.15,Bank transfer (automatic)
9777-IQHWP,0.26657499417952624,Theo dõi,Two year,Fiber optic,64,93.4,Bank transfer (automatic)
4654-ULTTN,0.26620372057271674,Theo dõi,Two year,DSL,70,74.8,Credit card (automatic)
6418-HNFED,0.2655324642819541,Theo dõi,Two year,DSL,51,83.25,Credit card (automatic)
9860-LISIZ,0.26427737415916713,Theo dõi,Month-to-month,No,34,20.35,Mailed check
9313-QOLTZ,0.2638544850674675,Theo dõi,Month-to-month,No,26,20.9,Mailed check
7266-GSSJX,0.263522081456832,Theo dõi,Month-to-month,No,11,20.45,Electronic check
4227-OJHAL,0.2634924627576567,Theo dõi,One year,DSL,68,73.0,Credit card (automatic)
6013-BHCAW,0.26313178688021877,Theo dõi,Two year,DSL,61,81.0,Bank transfer (automatic)
1929-ZCBHE,0.2622234334524965,Theo dõi,One year,DSL,47,40.3,Electronic check
1227-UDMZR,0.2621756784261943,Theo dõi,Two year,DSL,72,91.15,Bank transfer (automatic)
2335-GSODA,0.260869230802243,Theo dõi,Two year,DSL,23,40.1,Mailed check
7764-BDPEE,0.2601934396122315,Theo dõi,Month-to-month,No,3,20.85,Mailed check
2541-YGPKE,0.2600212126169611,Theo dõi,One year,DSL,42,63.7,Credit card (automatic)
7998-WNZEM,0.25984474173776506,Theo dõi,Two year,DSL,71,80.6,Bank transfer (automatic)
9530-GRMJG,0.25918833855629797,Theo dõi,Two year,DSL,70,84.1,Electronic check
8580-QVLOC,0.25887288713586687,Theo dõi,Two year,DSL,72,92.45,Credit card (automatic)
6203-HBZPA,0.2574434593036424,Theo dõi,Two year,DSL,52,63.9,Credit card (automatic)
3766-EJLFL,0.25723127991841716,Theo dõi,Two year,Fiber optic,68,109.05,Bank transfer (automatic)
8591-TKMZH,0.25683343081595095,Theo dõi,Two year,Fiber optic,59,111.1,Mailed check
4940-KHCWD,0.2558139666623874,Theo dõi,Two year,DSL,60,37.7,Bank transfer (automatic)
0909-SELIE,0.2557903541803829,Theo dõi,Two year,DSL,61,80.8,Bank transfer (automatic)
2061-VVFST,0.25562535959520377,Theo dõi,Month-to-month,No,37,19.5,Bank transfer (automatic)
3071-MVJCD,0.25541580168611394,Theo dõi,Two year,DSL,72,82.3,Bank transfer (automatic)
7649-SIJJF,0.2549903171658454,Theo dõi,Two year,DSL,71,80.1,Mailed check
3884-UEBXB,0.2545622297931935,Theo dõi,Two year,DSL,67,36.15,Bank transfer (automatic)
9867-XOBQA,0.25435240205925186,Theo dõi,Two year,DSL,21,53.15,Mailed check
3948-KXDUF,0.2540643096303175,Theo dõi,Two year,DSL,66,68.75,Bank transfer (automatic)
3077-RSNTJ,0.25402977585093456,Theo dõi,Month-to-month,No,6,19.7,Mailed check
6701-YVNQG,0.25383908586625703,Theo dõi,Two year,DSL,72,88.7,Credit card (automatic)
4946-EDSEW,0.2534965789020833,Theo dõi,Month-to-month,No,11,19.25,Mailed check
9142-XMYJH,0.25283896876490636,Theo dõi,Month-to-month,No,29,19.35,Credit card (automatic)
3795-GWTRD,0.2527544673520062,Theo dõi,Two year,DSL,63,75.55,Credit card (automatic)
9755-JHNMN,0.25266837947468884,Theo dõi,Two year,DSL,49,67.4,Bank transfer (automatic)
0123-CRBRT,0.25254610516906945,Theo dõi,Two year,DSL,61,88.1,Mailed check
1459-QNFQT,0.2522921640933476,Theo dõi,Two year,DSL,70,59.5,Bank transfer (automatic)
2824-DXNKN,0.25181235938561625,Theo dõi,Two year,DSL,72,71.45,Bank transfer (automatic)
8619-IJNDK,0.2513719611773305,Theo dõi,Two year,DSL,71,64.05,Credit card (automatic)
7401-JIXNM,0.2501026654563866,Theo dõi,Two year,DSL,54,91.3,Credit card (automatic)
2967-MXRAV,0.2496609055245652,Theo dõi,One year,No,1,18.8,Mailed check
0839-JTCUD,0.24958920089005698,Theo dõi,Two year,DSL,66,89.9,Credit card (automatic)
6164-HAQTX,0.24890528821696814,Theo dõi,Two year,DSL,71,53.95,Bank transfer (automatic)
7311-MQJCH,0.24753569884053384,Theo dõi,One year,No,5,19.55,Electronic check
6164-HXUGH,0.24709616585934996,Theo dõi,Month-to-month,No,6,19.85,Mailed check
8915-NNTRC,0.24676922352646688,Theo dõi,Two year,Fiber optic,72,107.7,Credit card (automatic)
8735-NBLWT,0.2465823055210935,Theo dõi,Month-to-month,No,9,20.4,Mailed check
5181-OABFK,0.24591187524070515,Theo dõi,Two year,DSL,56,61.3,Credit card (automatic)
8015-IHCGW,0.2455982797286168,Theo dõi,Two year,Fiber optic,72,115.5,Electronic check
3200-MNQTF,0.24522132504912597,Theo dõi,Two year,DSL,67,70.9,Credit card (automatic)
8590-YFFQO,0.24515150334404756,Theo dõi,Two year,DSL,70,64.95,Credit card (automatic)
5803-NQJZO,0.2444169047403159,Theo dõi,Two year,DSL,72,67.8,Bank transfer (automatic)
7356-AYNJP,0.2438341845922156,Theo dõi,One year,No,4,23.9,Electronic check
0181-RITDD,0.24359722542028683,Theo dõi,Two year,Fiber optic,62,108.15,Mailed check
4877-TSOFF,0.24340162289650213,Theo dõi,One year,DSL,55,75.75,Bank transfer (automatic)
4830-FAXFM,0.24323605673069504,Theo dõi,Month-to-month,No,19,24.1,Credit card (automatic)
5696-JVVQY,0.24270910700987444,Theo dõi,Two year,DSL,48,70.1,Credit card (automatic)
3967-KXAPS,0.2425097947640054,Theo dõi,Two year,DSL,72,92.3,Credit card (automatic)
2129-ALKBS,0.24230480943979643,Theo dõi,Month-to-month,No,40,26.2,Electronic check
7408-OFWXJ,0.2419937432678055,Theo dõi,Two year,DSL,72,89.8,Credit card (automatic)
3511-BFTJW,0.2413667992796258,Theo dõi,Two year,DSL,72,38.5,Credit card (automatic)
6445-TNRXS,0.24094095211768615,Theo dõi,Two year,Fiber optic,68,114.7,Bank transfer (automatic)
9286-BHDQG,0.2405715269395493,Theo dõi,Two year,DSL,72,45.25,Credit card (automatic)
3181-MIZBN,0.24027165463944544,Theo dõi,Month-to-month,No,16,19.75,Electronic check
5204-HMGYF,0.23917209523023192,Theo dõi,One year,DSL,49,87.2,Mailed check
1741-WTPON,0.23773124354767244,Theo dõi,Two year,Fiber optic,56,115.85,Mailed check
2926-JEJJC,0.23556244225033154,Theo dõi,One year,No,8,20.2,Bank transfer (automatic)
0056-EPFBG,0.2339604257439777,Theo dõi,Two year,DSL,20,39.4,Credit card (automatic)
6598-RFFVI,0.22989760985136548,Theo dõi,One year,No,2,19.3,Credit card (automatic)
1716-LSAMB,0.22981857950492476,Theo dõi,Two year,DSL,45,54.65,Bank transfer (automatic)
0263-FJTQO,0.22920955079976096,Theo dõi,Two year,DSL,50,70.5,Credit card (automatic)
6519-ZHPXP,0.22833625191345253,Theo dõi,Two year,Fiber optic,72,108.3,Bank transfer (automatic)
6332-FBZRI,0.22814224365562388,Theo dõi,One year,DSL,67,69.35,Credit card (automatic)
5619-XZZKR,0.22649871987479314,Theo dõi,One year,No,4,19.95,Mailed check
9313-CDOGY,0.22640594586171642,Theo dõi,Month-to-month,No,38,19.6,Electronic check
8909-BOLNL,0.22591153883536425,Theo dõi,One year,No,3,21.2,Mailed check
0298-XACET,0.22523960374389326,Theo dõi,Two year,DSL,52,50.2,Mailed check
7010-ZMVBF,0.22483905017810166,Theo dõi,Month-to-month,No,18,20.45,Mailed check
3396-DKDEL,0.22384737430922585,Theo dõi,Two year,Fiber optic,70,115.15,Credit card (automatic)
6283-GITPX,0.220091554604846,Theo dõi,Two year,DSL,71,76.9,Credit card (automatic)
4464-JCOLN,0.21987052022992062,Theo dõi,One year,No,2,19.85,Mailed check
2171-UDMFD,0.21927918386632805,Theo dõi,Month-to-month,No,32,19.45,Credit card (automatic)
8573-JGCZW,0.21925583790708977,Theo dõi,One year,No,17,19.65,Bank transfer (automatic)
3831-YCPUO,0.21828145025479295,Theo dõi,Two year,Fiber optic,72,109.5,Credit card (automatic)
3530-VWVGU,0.2173990681993628,Theo dõi,Month-to-month,No,22,19.9,Mailed check
0562-FGDCR,0.2169998806151407,Theo dõi,Two year,DSL,72,74.55,Mailed check
3115-CZMZD,0.2160278483096412,Theo dõi,Two year,No,0,20.25,Mailed check
7279-NMVJC,0.2157487843109559,Theo dõi,One year,No,17,19.9,Bank transfer (automatic)
3470-OBUET,0.21560717608084715,Theo dõi,Two year,DSL,67,74.0,Credit card (automatic)
3705-PSNGL,0.21535313850296148,Theo dõi,One year,No,45,20.4,Electronic check
0017-IUDMW,0.21498972855153986,Theo dõi,Two year,Fiber optic,72,116.8,Credit card (automatic)
1038-RQOST,0.21404427476499435,Theo dõi,Month-to-month,No,19,20.6,Mailed check
5457-COLHT,0.213436725528054,Theo dõi,Two year,DSL,69,80.65,Bank transfer (automatic)
1133-KXCGE,0.21105362551637497,Theo dõi,One year,No,18,20.1,Mailed check
2239-CFOUJ,0.21036189486686865,Theo dõi,One year,No,1,20.4,Mailed check
5505-OVWQW,0.20991782330729084,Theo dõi,One year,No,17,20.15,Mailed check
2885-HIJDH,0.20960409812747408,Theo dõi,Two year,DSL,69,86.9,Bank transfer (automatic)
1952-DVVSW,0.20879343525878238,Theo dõi,One year,No,10,20.1,Mailed check
5808-TOTXO,0.20876049806214794,Theo dõi,One year,No,3,20.55,Credit card (automatic)
3750-YHRYO,0.20845272937310355,Theo dõi,One year,No,7,20.65,Mailed check
2788-CJQAQ,0.2083963580690087,Theo dõi,One year,No,13,19.45,Mailed check
5442-BXVND,0.20798782435052668,Theo dõi,Month-to-month,No,33,24.25,Bank transfer (automatic)
5751-USDBL,0.20787439949893027,Theo dõi,Two year,DSL,46,81.0,Mailed check
7369-TRPFD,0.2077166586218472,Theo dõi,One year,No,19,18.8,Mailed check
1088-AUUZZ,0.2074583140252357,Theo dõi,Two year,DSL,56,75.85,Credit card (automatic)
